id,title,category1,T5_rank,T5_S_scale,T5_S_score
20170253,"

ইসলামী আন্দোলনের অগ্রযাত্রায় শাহাদত প্রেরণার উৎস : অধ্যাপক মুজিব
",রাজনীত,,,
20170326,"
 	দেশবাসীকে রমজানের শুভেচ্ছা 
দ্রব্যমূল্য ক্রয়ক্ষমতার মধ্যে আনতে হবে -খেলাফত মজলিস
",রাজনীত,,,
20170348,"

বিএনপি জালিম সরকারের কাছে মাথা নত করবে না : দুলু
",রাজনীত,,,
20170433,"

মোবাইল কোর্ট বসিয়ে সাংবাদিককে কারাদণ্ড, সম্পাদক পরিষদের নিন্দা-উদ্বেগ
",রাজনীত,,,
20170485,"

বিশ্বের মুসলিমদের রমজানের শুভেচ্ছা বাইডেন ও ট্রুডোর
",রাজনীত,,,
20170507,"

কনস্যুলার সার্ভিসের জন্য প্রয়োজনীয় জনবল দেয়া সম্ভব না - দূতাবাস সম্পর্কে পররাষ্ট্রমন্ত্রী
",রাজনীত,,,
20170557,"

বর্তমান সরকার সুপ্রিম কোর্টকেও অপবিত্র করেছে : রিজভী
",রাজনীত,,,
20170562,"
	বিভিন্ন স্থানে সাহরি-ইফতারির প্যাকেট বিতরণ 
জামায়াতের আমির ডা: শফিকের মুক্তিলাভ
",রাজনীত,,,
20170583,"

 জামিনে মুক্তি পাওয়া বিএনপির নেতাকর্মীরা খাঁচায় পোষা মুরগির মতো :  আব্বাস
",রাজনীত,,,
20170585,"

 গণমানুষকে জাগাতে বেরিয়ে পড়লেন ভাসানী
",রাজনীত,,,
20170601,"

ভারতে ‘বিতর্কিত’ নাগরিকত্ব আইন কার্যকর
",রাজনীত,,,
20170615,"

রমজান মাসে বিএনপি যতই কর্মসূচি পালন করবে ততই জনবিচ্ছিন্ন হয়ে পড়বে : ওবায়দুল কাদের
",রাজনীত,,,
20170628,"
	ফার্স্ট লেডি আসিফা ভুট্টো 
পাকিস্তানে শপথ নিলেন ১৯ মন্ত্রী
",রাজনীত,,,
20170644,"
	বাম জোটের সমাবেশে নেতারা 
জনগণের মিছিল না ঠেকিয়ে দুর্নীতিবাজদের বিরুদ্ধে অভিযান চালান
",রাজনীত,,,
20170659,"

চিকিৎসাবিজ্ঞান গবেষণায় বিশেষ প্রণোদনা প্যাকেজ দেবে সরকার : প্রধানমন্ত্রী
",রাজনীত,,,
20170721,"

হংকংয়ের নতুন জাতীয় নিরাপত্তা বিলে কঠোর শাস্তির বিধান
",রাজনীত,,,
20170749,"

পাকিস্তানের ফার্স্ট লেডি হলেন আসিফা ভুট্টো
",রাজনীত,,,
20170831,"

হাইতির প্রধানমন্ত্রীর পদত্যাগ
",রাজনীত,,,
20170865,"

আজ এতিম ও আলেমদের সাথে ইফতার করবে বিএনপি
",রাজনীত,,,
20170931,"

শিক্ষাঙ্গনে ইফতার মাহফিল নিষিদ্ধের প্রতিবাদ ছাত্রদলের
",রাজনীত,,,
20170935,"

যুবদলের সাধারণ সম্পাদক মোনায়েম মুন্নার বাসায় মঈন খান
",রাজনীত,,,
20170971,"

আইনজীবীদের মর্যাদা ধূলায় লুটিয়ে দিয়েছে সরকার : রিজভী
",রাজনীত,,,
20171033,"

মানবাধিকার ও আইনের শাসন বজায় রাখতে বাংলাদেশ প্রতিশ্রুতিবদ্ধ : স্পিকার
",রাজনীত,,,
20171078,"

মালদ্বীপ থেকে সৈন্য প্রত্যাহার শুরু করল ভারত
",রাজনীত,,,
20171117,"

‘দ্রব্যমূল্যের লাগামহীন ঊর্ধ্বগতির কারণে জনজীবন বিপর্যস্ত হয়ে পড়েছে’
",রাজনীত,,,
20171205,"

চুয়াডাঙ্গায় ইউপি চেয়ারম্যানের বরখাস্ত চেয়ে সদস্যদের অনাস্থা প্রস্তাব
",রাজনীত,,,
20171252,"

নিখোঁজের তিন দিন পর আ’ লীগ নেতার ছেলের লাশ উদ্ধার
",রাজনীত,,,
20171277,"

বাংলাদেশ-ভারতের সাথে সম্পর্ককে গুরুত্ব দেয় যুক্তরাষ্ট্র : মুখপাত্র
",রাজনীত,,,
20171293,"

প্রথম রোজায় এতিম ও আলেম-ওলামাদের সাথে বিএনপির ইফতার
",রাজনীত,,,
20171320,"

চট্টগ্রামে এতিমদের সম্মানে মহানগরী জামায়াতের ইফতার
",রাজনীত,,,
20171359,"

বিএনপি জনগণের ধর্মীয় মূল্যবোধের বিপক্ষে দাঁড়িয়েছে : ওবায়দুল কাদের
",রাজনীত,,,
20171372,"

দুনিয়ার জেলখানা মুমিনের পাক সাফ হওয়ার জায়গা : জামায়াত আমির
",রাজনীত,,,
20171397,"

মিয়ানমারের সীমান্তরক্ষীদের ফেরত পাঠাতে কাজ করছে সরকার : পররাষ্ট্রমন্ত্রী
",রাজনীত,,,
20171411,"

বঞ্চিত মানুষের অধিকার আদায়ে কল্যাণরাষ্ট্র প্রতিষ্ঠার বিকল্প নেই : হেলাল উদ্দিন
",রাজনীত,,,
20171432,"

আসামে সিএএ প্রতিবাদের ঝড়, যা বললেন মুখ্যমন্ত্রী
",রাজনীত,,,
20171443,"

ওমান উপসাগরে চীন, রাশিয়া ও ইরানের যৌথ নৌ মহড়া
",রাজনীত,,,
20171535,"

ভান্ডারিয়ায় ৬০ হাজার পরিবারে মিরাজুল ইসলামের ইফতার সামগ্রী উপহার
",রাজনীত,,,
20171548,"

বাংলাদেশের সাথে জাপানের সুসম্পর্ক আরো গভীর হবে : রেলমন্ত্রী
",রাজনীত,,,
20172953,"

ভারতে সংশোধিত নাগরিকত্ব আইন কার্যকর, প্রতিবাদে আসামে বিক্ষোভ
",রাজনীত,,,
20172981,"

নয়া দিগন্তের আদমদীঘি সংবাদদাতা সামছুল আলমের ইন্তেকাল
",রাজনীত,,,
20173006,"

মাহে রমজানকে স্বাগত জানিয়ে ঢাকা মহানগর পশ্চিম শিবিরের র‍্যালি
",রাজনীত,,,
20173037,"

বান্দরবানে ফের আশ্রয় বিজিপির ১৭৫ জনের 	
রাখাইনে আরাকান আর্মির হামলায় জান্তার কর্নেল নিহত
",রাজনীত,,,
20173047,"
	নিহতের সংখ্যা বেড়ে ৩১,১১২ জনে দাঁড়িয়েছে 
ক্ষুধা, অবরোধ ও হামলার মধ্যেই রমজানকে বরণ গাজাবাসীর
",রাজনীত,,,
20173069,"

পিরোজপুরে নৌকার পক্ষে কাজ করায় পিটিয়ে আহত
",রাজনীত,,,
20173091,"

প্রধানমন্ত্রীর প্রেস সচিব ইহসানুল করিমের জানাজা অনুষ্ঠিত
",রাজনীত,,,
20173591,"

  রামগতিতে এমপি ফরিদুন্নাহার লাইলীকে সংবর্ধনা 
",রাজনীত,,,
20173628,"

লক্ষ্মীপুরে এক যুগ পর ৫ ইউপিতে নির্বাচনের তফসিল ঘোষণা
",রাজনীত,,,
20173685,"

আইনিপ্রক্রিয়া মোকাবেলায় প্রস্তুত পাকিস্তানের সাবেক প্রেসিডেন্ট
",রাজনীত,,,
20223789,"ভারতীয় সেনাদের আত্মত্যাগকে স্যালুট, সত্যিকারের প্রয়োজনে তারা আমাদের পাশে ছিল: স্বরাষ্ট্রমন্ত্রী",রাজনীত,,,
20223792,সুষ্ঠু নির্বাচনের বিকল্প নেই: মঈন খান,রাজনীত,,,
20223793,কৃষিমন্ত্রীর সঙ্গে সুইজারল্যান্ডের রাষ্ট্রদূতের বৈঠক,রাজনীত,,,
20223798,সমাজসেবা মানুষের মাঝে বেঁচে থাকার মাধ্যম: দীপু মনি,রাজনীত,,,
20223822,মাসব্যাপী গণ-ইফতারের উদ্বোধন এবি পার্টির,রাজনীত,,,
20223831,জালেমের জুলুম টিকে থাকতে পারে না: মির্জা আব্বাস,রাজনীত,,,
